run_id	Precision-recall curve.Recall	Precision-recall curve
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8987341772151899	0.9594594594594594
